no,tanggal,musim,tahun,bulan,jam,hari_libur,hari,hari_kerja,cuaca,suhu,suhu_subjek,kelembapan,kecepatan_angin,kasual,terdaftar,total
16279,2012-11-16,Dingin,2012,November,00:00,0,Jumat,1,Berkabut,13,17,66,7,7,58,65
16280,2012-11-16,Dingin,2012,November,01:00,0,Jumat,1,Berkabut,12,16,65,6,5,16,21
16281,2012-11-16,Dingin,2012,November,02:00,0,Jumat,1,Berkabut,12,15,70,11,0,9,9
16282,2012-11-16,Dingin,2012,November,03:00,0,Jumat,1,Berkabut,12,15,65,9,0,6,6
16283,2012-11-16,Dingin,2012,November,04:00,0,Jumat,1,Berkabut,12,16,65,7,0,5,5
16284,2012-11-16,Dingin,2012,November,05:00,0,Jumat,1,Berkabut,12,16,65,6,2,34,36
16285,2012-11-16,Dingin,2012,November,06:00,0,Jumat,1,Berkabut,12,16,61,6,4,126,130
16286,2012-11-16,Dingin,2012,November,07:00,0,Jumat,1,Berkabut,12,15,61,11,5,362,367
16287,2012-11-16,Dingin,2012,November,08:00,0,Jumat,1,Berkabut,13,17,57,9,17,694,711
16288,2012-11-16,Dingin,2012,November,09:00,0,Jumat,1,Cerah,14,17,53,7,21,330,351
16289,2012-11-16,Dingin,2012,November,10:00,0,Jumat,1,Cerah,14,17,53,13,33,165,198
16290,2012-11-16,Dingin,2012,November,11:00,0,Jumat,1,Cerah,16,20,43,15,33,185,218
16291,2012-11-16,Dingin,2012,November,12:00,0,Jumat,1,Cerah,16,20,43,19,28,262,290
16292,2012-11-16,Dingin,2012,November,13:00,0,Jumat,1,Cerah,17,21,38,13,52,226,278
16293,2012-11-16,Dingin,2012,November,14:00,0,Jumat,1,Cerah,17,21,35,7,47,204,251
16294,2012-11-16,Dingin,2012,November,15:00,0,Jumat,1,Cerah,17,21,38,9,30,237,267
16295,2012-11-16,Dingin,2012,November,16:00,0,Jumat,1,Cerah,17,21,35,19,33,350,383
16296,2012-11-16,Dingin,2012,November,17:00,0,Jumat,1,Cerah,15,17,46,13,41,539,580
16297,2012-11-16,Dingin,2012,November,18:00,0,Jumat,1,Cerah,14,17,53,11,22,483,505
16298,2012-11-16,Dingin,2012,November,19:00,0,Jumat,1,Cerah,15,17,46,15,26,306,332
16299,2012-11-16,Dingin,2012,November,20:00,0,Jumat,1,Cerah,15,17,46,17,20,207,227
16300,2012-11-16,Dingin,2012,November,21:00,0,Jumat,1,Cerah,14,17,49,13,21,157,178
16301,2012-11-16,Dingin,2012,November,22:00,0,Jumat,1,Cerah,13,15,53,17,23,139,162
16302,2012-11-16,Dingin,2012,November,23:00,0,Jumat,1,Cerah,13,15,53,15,14,114,128
16303,2012-11-17,Dingin,2012,November,00:00,0,Sabtu,0,Cerah,12,15,52,11,11,95,106
16304,2012-11-17,Dingin,2012,November,01:00,0,Sabtu,0,Cerah,11,13,60,13,13,74,87
16305,2012-11-17,Dingin,2012,November,02:00,0,Sabtu,0,Cerah,11,13,65,13,8,41,49
16306,2012-11-17,Dingin,2012,November,03:00,0,Sabtu,0,Cerah,11,13,65,13,2,19,21
16307,2012-11-17,Dingin,2012,November,04:00,0,Sabtu,0,Cerah,10,11,70,13,1,6,7
16308,2012-11-17,Dingin,2012,November,05:00,0,Sabtu,0,Cerah,10,12,70,11,1,10,11
16309,2012-11-17,Dingin,2012,November,06:00,0,Sabtu,0,Cerah,10,11,70,15,0,21,21
16310,2012-11-17,Dingin,2012,November,07:00,0,Sabtu,0,Cerah,10,11,70,13,8,70,78
16311,2012-11-17,Dingin,2012,November,08:00,0,Sabtu,0,Cerah,11,13,65,15,30,138,168
16312,2012-11-17,Dingin,2012,November,09:00,0,Sabtu,0,Cerah,14,16,49,15,48,200,248
16313,2012-11-17,Dingin,2012,November,10:00,0,Sabtu,0,Cerah,15,17,46,17,62,258,320
16314,2012-11-17,Dingin,2012,November,11:00,0,Sabtu,0,Cerah,16,20,43,13,80,343,423
16315,2012-11-17,Dingin,2012,November,12:00,0,Sabtu,0,Cerah,16,20,40,11,117,359,476
16316,2012-11-17,Dingin,2012,November,13:00,0,Sabtu,0,Cerah,17,21,38,17,179,346,525
16317,2012-11-17,Dingin,2012,November,14:00,0,Sabtu,0,Cerah,17,21,38,13,175,380,555
16318,2012-11-17,Dingin,2012,November,15:00,0,Sabtu,0,Cerah,17,21,35,20,175,374,549
16319,2012-11-17,Dingin,2012,November,16:00,0,Sabtu,0,Cerah,16,20,40,15,144,325,469
16320,2012-11-17,Dingin,2012,November,17:00,0,Sabtu,0,Cerah,16,20,40,11,101,302,403
16321,2012-11-17,Dingin,2012,November,18:00,0,Sabtu,0,Cerah,15,18,50,7,34,237,271
16322,2012-11-17,Dingin,2012,November,19:00,0,Sabtu,0,Cerah,14,17,53,6,45,208,253
16323,2012-11-17,Dingin,2012,November,20:00,0,Sabtu,0,Berkabut,14,17,66,6,30,142,172
16324,2012-11-17,Dingin,2012,November,21:00,0,Sabtu,0,Berkabut,13,17,57,7,15,124,139
16325,2012-11-17,Dingin,2012,November,22:00,0,Sabtu,0,Berkabut,13,17,57,7,15,130,145
16326,2012-11-17,Dingin,2012,November,23:00,0,Sabtu,0,Berkabut,12,16,70,7,19,114,133
16327,2012-11-18,Dingin,2012,November,00:00,0,Minggu,0,Berkabut,12,15,70,11,11,118,129
16328,2012-11-18,Dingin,2012,November,01:00,0,Minggu,0,Cerah,12,14,70,13,14,81,95
16329,2012-11-18,Dingin,2012,November,02:00,0,Minggu,0,Cerah,11,14,81,7,8,65,73
16330,2012-11-18,Dingin,2012,November,03:00,0,Minggu,0,Berkabut,12,15,81,11,9,37,46
16331,2012-11-18,Dingin,2012,November,04:00,0,Minggu,0,Berkabut,12,14,81,13,4,8,12
16332,2012-11-18,Dingin,2012,November,05:00,0,Minggu,0,Cerah,11,14,81,9,5,7,12
16333,2012-11-18,Dingin,2012,November,06:00,0,Minggu,0,Cerah,11,14,81,11,2,13,15
16334,2012-11-18,Dingin,2012,November,07:00,0,Minggu,0,Cerah,11,14,81,13,3,39,42
16335,2012-11-18,Dingin,2012,November,08:00,0,Minggu,0,Cerah,12,14,75,17,19,100,119
16336,2012-11-18,Dingin,2012,November,09:00,0,Minggu,0,Cerah,13,15,70,17,49,155,204
16337,2012-11-18,Dingin,2012,November,10:00,0,Minggu,0,Cerah,14,15,66,20,79,250,329
16338,2012-11-18,Dingin,2012,November,11:00,0,Minggu,0,Cerah,16,20,62,19,92,267,359
16339,2012-11-18,Dingin,2012,November,12:00,0,Minggu,0,Cerah,16,20,62,19,101,341,442
16340,2012-11-18,Dingin,2012,November,13:00,0,Minggu,0,Cerah,16,20,62,22,113,334,447
16341,2012-11-18,Dingin,2012,November,14:00,0,Minggu,0,Cerah,16,20,62,20,125,303,428
16342,2012-11-18,Dingin,2012,November,15:00,0,Minggu,0,Cerah,17,21,54,19,89,318,407
16343,2012-11-18,Dingin,2012,November,16:00,0,Minggu,0,Berkabut,16,20,62,22,59,313,372
16344,2012-11-18,Dingin,2012,November,17:00,0,Minggu,0,Berkabut,16,20,66,17,48,232,280
16345,2012-11-18,Dingin,2012,November,18:00,0,Minggu,0,Cerah,15,17,66,15,36,240,276
16346,2012-11-18,Dingin,2012,November,19:00,0,Minggu,0,Cerah,15,17,66,11,16,194,210
16347,2012-11-18,Dingin,2012,November,20:00,0,Minggu,0,Cerah,15,17,66,11,9,120,129
16348,2012-11-18,Dingin,2012,November,21:00,0,Minggu,0,Cerah,15,17,66,17,17,93,110
16349,2012-11-18,Dingin,2012,November,22:00,0,Minggu,0,Berkabut,15,17,66,17,8,66,74
16350,2012-11-18,Dingin,2012,November,23:00,0,Minggu,0,Cerah,15,17,66,15,6,53,59
16351,2012-11-19,Dingin,2012,November,00:00,0,Senin,1,Cerah,15,17,66,15,5,22,27
16352,2012-11-19,Dingin,2012,November,01:00,0,Senin,1,Berkabut,15,17,66,15,0,19,19
16353,2012-11-19,Dingin,2012,November,02:00,0,Senin,1,Berkabut,15,17,66,17,0,5,5
16354,2012-11-19,Dingin,2012,November,03:00,0,Senin,1,Berkabut,15,17,66,15,0,2,2
16355,2012-11-19,Dingin,2012,November,04:00,0,Senin,1,Berkabut,15,17,66,15,1,11,12
16356,2012-11-19,Dingin,2012,November,05:00,0,Senin,1,Berkabut,15,17,66,15,1,38,39
16357,2012-11-19,Dingin,2012,November,06:00,0,Senin,1,Berkabut,15,17,66,17,3,128,131
16358,2012-11-19,Dingin,2012,November,07:00,0,Senin,1,Berkabut,15,17,66,20,5,381,386
16359,2012-11-19,Dingin,2012,November,08:00,0,Senin,1,Berkabut,15,17,66,20,13,650,663
16360,2012-11-19,Dingin,2012,November,09:00,0,Senin,1,Berkabut,15,17,66,17,18,260,278
16361,2012-11-19,Dingin,2012,November,10:00,0,Senin,1,Berkabut,15,17,66,17,33,106,139
16362,2012-11-19,Dingin,2012,November,11:00,0,Senin,1,Berkabut,16,20,66,17,33,164,197
16363,2012-11-19,Dingin,2012,November,12:00,0,Senin,1,Berkabut,16,20,62,19,35,207,242
16364,2012-11-19,Dingin,2012,November,13:00,0,Senin,1,Cerah,18,22,54,17,46,205,251
16365,2012-11-19,Dingin,2012,November,14:00,0,Senin,1,Cerah,18,22,54,17,47,170,217
16366,2012-11-19,Dingin,2012,November,15:00,0,Senin,1,Cerah,18,22,54,13,44,213,257
16367,2012-11-19,Dingin,2012,November,16:00,0,Senin,1,Cerah,17,21,58,17,55,325,380
16368,2012-11-19,Dingin,2012,November,17:00,0,Senin,1,Berkabut,17,21,58,13,33,586,619
16369,2012-11-19,Dingin,2012,November,18:00,0,Senin,1,Berkabut,16,20,58,17,21,559,580
16370,2012-11-19,Dingin,2012,November,19:00,0,Senin,1,Berkabut,16,20,58,19,25,381,406
16371,2012-11-19,Dingin,2012,November,20:00,0,Senin,1,Berkabut,16,20,62,17,7,252,259
16372,2012-11-19,Dingin,2012,November,21:00,0,Senin,1,Berkabut,16,20,54,15,15,188,203
16373,2012-11-19,Dingin,2012,November,22:00,0,Senin,1,Cerah,14,17,66,7,7,106,113
16374,2012-11-19,Dingin,2012,November,23:00,0,Senin,1,Cerah,14,17,66,7,2,72,74
16375,2012-11-20,Dingin,2012,November,00:00,0,Selasa,1,Cerah,13,17,70,9,3,26,29
16376,2012-11-20,Dingin,2012,November,01:00,0,Selasa,1,Cerah,14,17,66,7,3,10,13
16377,2012-11-20,Dingin,2012,November,02:00,0,Selasa,1,Berkabut,13,17,76,6,0,5,5
16378,2012-11-20,Dingin,2012,November,03:00,0,Selasa,1,Berkabut,14,17,71,7,0,2,2
16379,2012-11-20,Dingin,2012,November,04:00,0,Selasa,1,Berkabut,14,17,66,13,0,6,6
16380,2012-11-20,Dingin,2012,November,05:00,0,Selasa,1,Berkabut,14,17,66,9,2,32,34
16381,2012-11-20,Dingin,2012,November,06:00,0,Selasa,1,Berkabut,14,17,71,11,2,146,148
16382,2012-11-20,Dingin,2012,November,07:00,0,Selasa,1,Cerah,13,17,76,6,7,411,418
16383,2012-11-20,Dingin,2012,November,08:00,0,Selasa,1,Cerah,14,17,71,9,16,649,665
16384,2012-11-20,Dingin,2012,November,09:00,0,Selasa,1,Berkabut,15,19,71,0,28,298,326
16385,2012-11-20,Dingin,2012,November,10:00,0,Selasa,1,Berkabut,16,20,66,6,32,144,176
16386,2012-11-20,Dingin,2012,November,11:00,0,Selasa,1,Berkabut,17,21,67,6,45,160,205
16387,2012-11-20,Dingin,2012,November,12:00,0,Selasa,1,Berkabut,17,21,67,0,70,243,313
16388,2012-11-20,Dingin,2012,November,13:00,0,Selasa,1,Berkabut,18,22,58,0,49,218,267
16389,2012-11-20,Dingin,2012,November,14:00,0,Selasa,1,Berkabut,18,22,58,7,47,177,224
16390,2012-11-20,Dingin,2012,November,15:00,0,Selasa,1,Berkabut,19,23,55,7,61,226,287
16391,2012-11-20,Dingin,2012,November,16:00,0,Selasa,1,Berkabut,17,21,62,6,60,335,395
16392,2012-11-20,Dingin,2012,November,17:00,0,Selasa,1,Berkabut,16,20,71,11,37,553,590
16393,2012-11-20,Dingin,2012,November,18:00,0,Selasa,1,Berkabut,16,20,66,6,16,534,550
16394,2012-11-20,Dingin,2012,November,19:00,0,Selasa,1,Berkabut,16,20,71,0,23,361,384
16395,2012-11-20,Dingin,2012,November,20:00,0,Selasa,1,Berkabut,16,20,76,0,11,224,235
16396,2012-11-20,Dingin,2012,November,21:00,0,Selasa,1,Cerah,15,19,71,0,14,143,157
16397,2012-11-20,Dingin,2012,November,22:00,0,Selasa,1,Cerah,15,19,71,0,7,115,122
16398,2012-11-20,Dingin,2012,November,23:00,0,Selasa,1,Cerah,13,17,81,7,1,82,83
16399,2012-11-21,Dingin,2012,November,00:00,0,Rabu,1,Cerah,14,18,81,0,1,25,26
16400,2012-11-21,Dingin,2012,November,01:00,0,Rabu,1,Cerah,13,17,81,7,1,13,14
16401,2012-11-21,Dingin,2012,November,02:00,0,Rabu,1,Cerah,11,14,87,7,2,6,8
16402,2012-11-21,Dingin,2012,November,03:00,0,Rabu,1,Cerah,11,14,87,7,0,2,2
16403,2012-11-21,Dingin,2012,November,04:00,0,Rabu,1,Cerah,11,14,87,7,0,10,10
16404,2012-11-21,Dingin,2012,November,05:00,0,Rabu,1,Cerah,11,14,87,7,1,28,29
16405,2012-11-21,Dingin,2012,November,06:00,0,Rabu,1,Cerah,11,15,87,6,2,99,101
16406,2012-11-21,Dingin,2012,November,07:00,0,Rabu,1,Cerah,11,14,87,6,11,262,273
16407,2012-11-21,Dingin,2012,November,08:00,0,Rabu,1,Berkabut,11,15,81,6,12,539,551
16408,2012-11-21,Dingin,2012,November,09:00,0,Rabu,1,Cerah,13,17,76,6,45,320,365
16409,2012-11-21,Dingin,2012,November,10:00,0,Rabu,1,Cerah,15,19,62,0,22,150,172
16410,2012-11-21,Dingin,2012,November,11:00,0,Rabu,1,Cerah,16,20,50,13,43,198,241
16411,2012-11-21,Dingin,2012,November,12:00,0,Rabu,1,Cerah,18,22,41,13,74,270,344
16412,2012-11-21,Dingin,2012,November,13:00,0,Rabu,1,Cerah,18,22,35,15,70,295,365
16413,2012-11-21,Dingin,2012,November,14:00,0,Rabu,1,Cerah,19,23,33,13,84,329,413
16414,2012-11-21,Dingin,2012,November,15:00,0,Rabu,1,Cerah,19,23,36,6,68,381,449
16415,2012-11-21,Dingin,2012,November,16:00,0,Rabu,1,Cerah,18,22,33,9,59,410,469
16416,2012-11-21,Dingin,2012,November,17:00,0,Rabu,1,Cerah,16,20,40,11,41,333,374
16417,2012-11-21,Dingin,2012,November,18:00,0,Rabu,1,Cerah,17,21,38,7,24,287,311
16418,2012-11-21,Dingin,2012,November,19:00,0,Rabu,1,Cerah,16,20,43,13,23,220,243
16419,2012-11-21,Dingin,2012,November,20:00,0,Rabu,1,Cerah,14,17,61,7,11,125,136
16420,2012-11-21,Dingin,2012,November,21:00,0,Rabu,1,Cerah,15,19,50,0,8,97,105
16421,2012-11-21,Dingin,2012,November,22:00,0,Rabu,1,Cerah,14,18,49,0,6,82,88
16422,2012-11-21,Dingin,2012,November,23:00,0,Rabu,1,Cerah,13,17,61,0,7,50,57
16423,2012-11-22,Dingin,2012,November,00:00,1,Kamis,0,Cerah,13,17,66,6,3,43,46
16424,2012-11-22,Dingin,2012,November,01:00,1,Kamis,0,Cerah,11,15,65,6,5,37,42
16425,2012-11-22,Dingin,2012,November,02:00,1,Kamis,0,Cerah,10,13,75,6,3,15,18
16426,2012-11-22,Dingin,2012,November,03:00,1,Kamis,0,Cerah,10,13,75,7,0,6,6
16427,2012-11-22,Dingin,2012,November,04:00,1,Kamis,0,Cerah,9,11,80,9,1,2,3
16428,2012-11-22,Dingin,2012,November,05:00,1,Kamis,0,Cerah,10,13,75,7,2,6,8
16429,2012-11-22,Dingin,2012,November,06:00,1,Kamis,0,Cerah,11,14,70,7,2,15,17
16430,2012-11-22,Dingin,2012,November,07:00,1,Kamis,0,Cerah,9,11,75,9,7,49,56
16431,2012-11-22,Dingin,2012,November,08:00,1,Kamis,0,Cerah,10,12,75,9,20,77,97
16432,2012-11-22,Dingin,2012,November,09:00,1,Kamis,0,Cerah,12,17,65,0,25,94,119
16433,2012-11-22,Dingin,2012,November,10:00,1,Kamis,0,Cerah,15,18,57,7,65,154,219
16434,2012-11-22,Dingin,2012,November,11:00,1,Kamis,0,Cerah,17,21,41,6,89,143,232
16435,2012-11-22,Dingin,2012,November,12:00,1,Kamis,0,Cerah,18,22,35,0,117,145,262
16436,2012-11-22,Dingin,2012,November,13:00,1,Kamis,0,Cerah,19,23,31,0,125,144,269
16437,2012-11-22,Dingin,2012,November,14:00,1,Kamis,0,Cerah,20,23,29,0,125,95,220
16438,2012-11-22,Dingin,2012,November,15:00,1,Kamis,0,Cerah,20,23,29,0,132,96,228
16439,2012-11-22,Dingin,2012,November,16:00,1,Kamis,0,Cerah,19,23,33,0,101,81,182
16440,2012-11-22,Dingin,2012,November,17:00,1,Kamis,0,Cerah,18,22,35,0,66,43,109
16441,2012-11-22,Dingin,2012,November,18:00,1,Kamis,0,Cerah,16,20,43,0,16,54,70
16442,2012-11-22,Dingin,2012,November,19:00,1,Kamis,0,Cerah,15,19,76,0,13,31,44
16443,2012-11-22,Dingin,2012,November,20:00,1,Kamis,0,Cerah,14,18,71,0,15,37,52
16444,2012-11-22,Dingin,2012,November,21:00,1,Kamis,0,Cerah,14,17,61,6,7,39,46
16445,2012-11-22,Dingin,2012,November,22:00,1,Kamis,0,Cerah,13,17,61,0,8,36,44
16446,2012-11-22,Dingin,2012,November,23:00,1,Kamis,0,Cerah,12,17,70,0,8,28,36
16447,2012-11-23,Dingin,2012,November,00:00,0,Jumat,1,Cerah,11,16,65,0,0,32,32
16448,2012-11-23,Dingin,2012,November,01:00,0,Jumat,1,Cerah,11,15,81,6,2,11,13
16449,2012-11-23,Dingin,2012,November,02:00,0,Jumat,1,Cerah,11,14,75,6,1,4,5
16450,2012-11-23,Dingin,2012,November,03:00,0,Jumat,1,Cerah,11,15,70,0,1,0,1
16451,2012-11-23,Dingin,2012,November,04:00,0,Jumat,1,Cerah,10,13,75,7,1,3,4
16452,2012-11-23,Dingin,2012,November,05:00,0,Jumat,1,Cerah,10,14,81,0,0,10,10
16453,2012-11-23,Dingin,2012,November,06:00,0,Jumat,1,Cerah,10,14,81,0,0,20,20
16454,2012-11-23,Dingin,2012,November,07:00,0,Jumat,1,Cerah,10,14,81,0,5,72,77
16455,2012-11-23,Dingin,2012,November,08:00,0,Jumat,1,Cerah,10,13,87,6,11,83,94
16456,2012-11-23,Dingin,2012,November,09:00,0,Jumat,1,Cerah,11,14,75,7,32,80,112
16457,2012-11-23,Dingin,2012,November,10:00,0,Jumat,1,Cerah,14,17,61,11,87,114,201
16458,2012-11-23,Dingin,2012,November,11:00,0,Jumat,1,Cerah,16,20,50,13,121,130,251
16459,2012-11-23,Dingin,2012,November,12:00,0,Jumat,1,Cerah,18,22,38,17,186,193,379
16460,2012-11-23,Dingin,2012,November,13:00,0,Jumat,1,Cerah,19,23,38,19,224,200,424
16461,2012-11-23,Dingin,2012,November,14:00,0,Jumat,1,Cerah,20,24,36,17,240,195,435
16462,2012-11-23,Dingin,2012,November,15:00,0,Jumat,1,Cerah,20,23,41,17,233,214,447
16463,2012-11-23,Dingin,2012,November,16:00,0,Jumat,1,Berkabut,20,23,41,7,158,199,357
16464,2012-11-23,Dingin,2012,November,17:00,0,Jumat,1,Berkabut,20,23,39,6,117,183,300
16465,2012-11-23,Dingin,2012,November,18:00,0,Jumat,1,Berkabut,19,23,44,0,50,158,208
16466,2012-11-23,Dingin,2012,November,19:00,0,Jumat,1,Berkabut,19,23,47,11,33,121,154
16467,2012-11-23,Dingin,2012,November,20:00,0,Jumat,1,Cerah,19,23,41,6,42,100,142
16468,2012-11-23,Dingin,2012,November,21:00,0,Jumat,1,Cerah,19,23,47,17,23,75,98
16469,2012-11-23,Dingin,2012,November,22:00,0,Jumat,1,Cerah,18,22,33,35,16,63,79
16470,2012-11-23,Dingin,2012,November,23:00,0,Jumat,1,Cerah,17,21,38,30,20,47,67
16471,2012-11-24,Dingin,2012,November,00:00,0,Sabtu,0,Cerah,16,20,37,28,9,33,42
16472,2012-11-24,Dingin,2012,November,01:00,0,Sabtu,0,Cerah,14,14,42,33,1,19,20
16473,2012-11-24,Dingin,2012,November,02:00,0,Sabtu,0,Cerah,13,14,39,41,10,22,32
16474,2012-11-24,Dingin,2012,November,03:00,0,Sabtu,0,Cerah,11,13,41,24,6,5,11
16475,2012-11-24,Dingin,2012,November,04:00,0,Sabtu,0,Cerah,11,11,41,30,1,2,3
16476,2012-11-24,Dingin,2012,November,05:00,0,Sabtu,0,Cerah,11,11,41,22,1,2,3
16477,2012-11-24,Dingin,2012,November,06:00,0,Sabtu,0,Cerah,10,11,44,19,1,9,10
16478,2012-11-24,Dingin,2012,November,07:00,0,Sabtu,0,Berkabut,11,11,41,22,4,21,25
16479,2012-11-24,Dingin,2012,November,08:00,0,Sabtu,0,Berkabut,11,11,44,31,7,55,62
16480,2012-11-24,Dingin,2012,November,09:00,0,Sabtu,0,Berkabut,11,11,41,30,26,96,122
16481,2012-11-24,Dingin,2012,November,10:00,0,Sabtu,0,Berkabut,11,11,44,20,46,96,142
16482,2012-11-24,Dingin,2012,November,11:00,0,Sabtu,0,Berkabut,11,13,41,20,55,131,186
16483,2012-11-24,Dingin,2012,November,12:00,0,Sabtu,0,Berkabut,12,13,36,41,53,146,199
16484,2012-11-24,Dingin,2012,November,13:00,0,Sabtu,0,Cerah,13,15,36,22,64,161,225
16485,2012-11-24,Dingin,2012,November,14:00,0,Sabtu,0,Cerah,13,14,33,31,58,149,207
16486,2012-11-24,Dingin,2012,November,15:00,0,Sabtu,0,Cerah,12,14,36,31,59,139,198
16487,2012-11-24,Dingin,2012,November,16:00,0,Sabtu,0,Cerah,11,12,38,30,43,127,170
16488,2012-11-24,Dingin,2012,November,17:00,0,Sabtu,0,Cerah,11,11,41,26,29,97,126
16489,2012-11-24,Dingin,2012,November,18:00,0,Sabtu,0,Cerah,11,11,38,26,22,123,145
16490,2012-11-24,Dingin,2012,November,19:00,0,Sabtu,0,Cerah,11,12,41,17,9,74,83
16491,2012-11-24,Dingin,2012,November,20:00,0,Sabtu,0,Cerah,10,11,44,19,3,55,58
16492,2012-11-24,Dingin,2012,November,21:00,0,Sabtu,0,Cerah,10,11,44,13,9,66,75
16493,2012-11-24,Dingin,2012,November,22:00,0,Sabtu,0,Cerah,10,11,44,17,7,69,76
16494,2012-11-24,Dingin,2012,November,23:00,0,Sabtu,0,Cerah,10,11,44,13,9,48,57
16495,2012-11-25,Dingin,2012,November,00:00,0,Minggu,0,Cerah,9,11,47,17,3,31,34
16496,2012-11-25,Dingin,2012,November,01:00,0,Minggu,0,Cerah,9,11,44,13,4,32,36
16497,2012-11-25,Dingin,2012,November,02:00,0,Minggu,0,Cerah,9,10,44,24,1,27,28
16498,2012-11-25,Dingin,2012,November,03:00,0,Minggu,0,Cerah,9,14,44,0,0,8,8
16499,2012-11-25,Dingin,2012,November,04:00,0,Minggu,0,Cerah,9,14,44,0,1,1,2
16500,2012-11-25,Dingin,2012,November,05:00,0,Minggu,0,Berkabut,9,11,47,11,0,3,3
16501,2012-11-25,Dingin,2012,November,06:00,0,Minggu,0,Berkabut,9,12,47,7,1,10,11
16502,2012-11-25,Dingin,2012,November,07:00,0,Minggu,0,Berkabut,9,12,51,7,2,19,21
16503,2012-11-25,Dingin,2012,November,08:00,0,Minggu,0,Berkabut,9,11,51,13,2,32,34
16504,2012-11-25,Dingin,2012,November,09:00,0,Minggu,0,Berkabut,10,11,48,15,13,83,96
16505,2012-11-25,Dingin,2012,November,10:00,0,Minggu,0,Cerah,10,11,48,17,15,124,139
16506,2012-11-25,Dingin,2012,November,11:00,0,Minggu,0,Berkabut,11,13,41,15,49,155,204
16507,2012-11-25,Dingin,2012,November,12:00,0,Minggu,0,Berkabut,11,13,41,15,37,165,202
16508,2012-11-25,Dingin,2012,November,13:00,0,Minggu,0,Berkabut,11,13,41,11,37,158,195
16509,2012-11-25,Dingin,2012,November,14:00,0,Minggu,0,Berkabut,12,14,42,17,33,170,203
16510,2012-11-25,Dingin,2012,November,15:00,0,Minggu,0,Cerah,12,14,42,17,36,209,245
16511,2012-11-25,Dingin,2012,November,16:00,0,Minggu,0,Cerah,12,14,39,15,25,203,228
16512,2012-11-25,Dingin,2012,November,17:00,0,Minggu,0,Cerah,11,14,41,11,11,170,181
16513,2012-11-25,Dingin,2012,November,18:00,0,Minggu,0,Cerah,11,13,44,11,9,132,141
16514,2012-11-25,Dingin,2012,November,19:00,0,Minggu,0,Cerah,11,15,41,0,13,114,127
16515,2012-11-25,Dingin,2012,November,20:00,0,Minggu,0,Cerah,10,14,60,0,9,110,119
16516,2012-11-25,Dingin,2012,November,21:00,0,Minggu,0,Cerah,11,15,48,0,4,60,64
16517,2012-11-25,Dingin,2012,November,22:00,0,Minggu,0,Cerah,10,14,60,0,3,59,62
16518,2012-11-25,Dingin,2012,November,23:00,0,Minggu,0,Cerah,9,13,69,6,1,40,41
16519,2012-11-26,Dingin,2012,November,00:00,0,Senin,1,Cerah,9,14,69,0,4,19,23
16520,2012-11-26,Dingin,2012,November,01:00,0,Senin,1,Cerah,8,13,69,0,1,9,10
16521,2012-11-26,Dingin,2012,November,02:00,0,Senin,1,Cerah,8,13,69,0,0,5,5
16522,2012-11-26,Dingin,2012,November,03:00,0,Senin,1,Cerah,8,13,69,0,1,4,5
16523,2012-11-26,Dingin,2012,November,04:00,0,Senin,1,Cerah,9,14,69,0,0,10,10
16524,2012-11-26,Dingin,2012,November,05:00,0,Senin,1,Cerah,9,11,69,11,0,41,41
16525,2012-11-26,Dingin,2012,November,06:00,0,Senin,1,Cerah,9,14,69,0,1,123,124
16526,2012-11-26,Dingin,2012,November,07:00,0,Senin,1,Cerah,10,14,65,0,2,363,365
16527,2012-11-26,Dingin,2012,November,08:00,0,Senin,1,Cerah,10,14,65,0,9,629,638
16528,2012-11-26,Dingin,2012,November,09:00,0,Senin,1,Cerah,11,15,56,6,10,276,286
16529,2012-11-26,Dingin,2012,November,10:00,0,Senin,1,Cerah,13,17,49,0,20,127,147
16530,2012-11-26,Dingin,2012,November,11:00,0,Senin,1,Cerah,16,20,37,20,18,112,130
16531,2012-11-26,Dingin,2012,November,12:00,0,Senin,1,Cerah,17,21,35,7,22,188,210
16532,2012-11-26,Dingin,2012,November,13:00,0,Senin,1,Cerah,17,21,35,7,20,197,217
16533,2012-11-26,Dingin,2012,November,14:00,0,Senin,1,Cerah,17,21,35,0,51,177,228
16534,2012-11-26,Dingin,2012,November,15:00,0,Senin,1,Cerah,17,21,35,6,49,181,230
16535,2012-11-26,Dingin,2012,November,16:00,0,Senin,1,Cerah,18,22,30,0,49,297,346
16536,2012-11-26,Dingin,2012,November,17:00,0,Senin,1,Cerah,17,21,32,0,13,540,553
16537,2012-11-26,Dingin,2012,November,18:00,0,Senin,1,Cerah,15,17,50,11,19,502,521
16538,2012-11-26,Dingin,2012,November,19:00,0,Senin,1,Cerah,14,18,53,0,16,355,371
16539,2012-11-26,Dingin,2012,November,20:00,0,Senin,1,Cerah,14,18,49,0,12,265,277
16540,2012-11-26,Dingin,2012,November,21:00,0,Senin,1,Cerah,14,18,49,0,9,172,181
16541,2012-11-26,Dingin,2012,November,22:00,0,Senin,1,Cerah,13,17,61,0,3,101,104
16542,2012-11-26,Dingin,2012,November,23:00,0,Senin,1,Berkabut,13,17,66,7,8,57,65
16543,2012-11-27,Dingin,2012,November,00:00,0,Selasa,1,Berkabut,13,17,66,6,2,24,26
16544,2012-11-27,Dingin,2012,November,01:00,0,Selasa,1,Berkabut,13,17,70,9,0,6,6
